"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"8476";"A028725";"GM0273";"2018JJ00";"    9236";"    6225";"    2944";"    2036";"     908";"      67"
"8477";"A028725";"GM0273";"2019JJ00";"    9252";"    6266";"    2959";"    2056";"     903";"      27"
"8478";"A028725";"GM0273";"2020JJ00";"    9274";"    6281";"    2964";"    2059";"     905";"      29"
"8479";"A028725";"GM0273";"2021JJ00";"    9448";"    6371";"    3076";"    2081";"     995";"       1"
"8484";"A028725";"GM0177";"2016JJ00";"   14753";"   10068";"    4672";"    3651";"    1021";"      13"
"8485";"A028725";"GM0177";"2017JJ00";"   14866";"   10067";"    4786";"    3650";"    1136";"      13"
"8486";"A028725";"GM0177";"2018JJ00";"   15060";"   10298";"    4745";"    3633";"    1112";"      17"
"8487";"A028725";"GM0177";"2019JJ00";"   15247";"   10572";"    4653";"    3725";"     928";"      22"
"8488";"A028725";"GM0177";"2020JJ00";"   15364";"   10679";"    4660";"    3684";"     976";"      25"
"8489";"A028725";"GM0177";"2021JJ00";"   15552";"   10829";"    4720";"    3732";"     988";"       3"
"8494";"A028725";"GM0703";"2016JJ00";"    8513";"    5833";"    2528";"    2061";"     467";"     152"
"8495";"A028725";"GM0703";"2017JJ00";"    8552";"    5854";"    2553";"    2024";"     529";"     145"
"8496";"A028725";"GM0703";"2018JJ00";"    8591";"    5956";"    2501";"    2033";"     468";"     134"
"8497";"A028725";"GM0703";"2019JJ00";"    8662";"    6076";"    2481";"    1996";"     485";"     105"
"8498";"A028725";"GM0703";"2020JJ00";"    8747";"    6181";"    2450";"    1935";"     515";"     116"
"8499";"A028725";"GM0703";"2021JJ00";"    8844";"    6209";"    2571";"    1942";"     629";"      64"
"8504";"A028725";"GM0274";"2016JJ00";"   13777";"    8658";"    5098";"    3038";"    2060";"      21"
"8505";"A028725";"GM0274";"2017JJ00";"   13875";"    8696";"    5157";"    2996";"    2161";"      22"
"8506";"A028725";"GM0274";"2018JJ00";"   13990";"    8870";"    5097";"    3016";"    2081";"      23"
"8507";"A028725";"GM0274";"2019JJ00";"   14084";"    9030";"    5037";"    3038";"    1999";"      17"
"8508";"A028725";"GM0274";"2020JJ00";"   14200";"    9077";"    5086";"    3081";"    2005";"      37"
"8509";"A028725";"GM0274";"2021JJ00";"   14264";"    9160";"    5094";"    3067";"    2027";"      10"
"8514";"A028725";"GM0339";"2016JJ00";"    1811";"    1336";"     474";"       0";"     474";"       1"
"8515";"A028725";"GM0339";"2017JJ00";"    1821";"    1351";"     469";"       0";"     469";"       1"
"8516";"A028725";"GM0339";"2018JJ00";"    1904";"    1421";"     482";"       0";"     482";"       1"
"8517";"A028725";"GM0339";"2019JJ00";"    1942";"    1454";"     480";"       0";"     480";"       8"
"8518";"A028725";"GM0339";"2020JJ00";"    2039";"    1528";"     503";"       0";"     503";"       8"
"8519";"A028725";"GM0339";"2021JJ00";"    2085";"    1546";"     531";"       0";"     531";"       8"
"8524";"A028725";"GM1667";"2016JJ00";"    5046";"    3956";"    1046";"     680";"     366";"      44"
"8525";"A028725";"GM1667";"2017JJ00";"    5085";"    3980";"    1073";"     690";"     383";"      32"
"8526";"A028725";"GM1667";"2018JJ00";"    5149";"    4075";"    1043";"     694";"     349";"      31"
"8527";"A028725";"GM1667";"2019JJ00";"    5181";"    4075";"    1103";"     702";"     401";"       3"
"8528";"A028725";"GM1667";"2020JJ00";"    5250";"    4129";"    1117";"     721";"     396";"       4"
"8529";"A028725";"GM1667";"2021JJ00";"    5318";"    4157";"    1152";"     726";"     426";"       9"
"8534";"A028725";"GM0275";"2016JJ00";"   20052";"   10669";"    8989";"    5992";"    2997";"     394"
"8535";"A028725";"GM0275";"2017JJ00";"   20143";"   10666";"    9090";"    6117";"    2973";"     387"
"8536";"A028725";"GM0275";"2018JJ00";"   20176";"   11021";"    8765";"    6078";"    2687";"     390"
"8537";"A028725";"GM0275";"2019JJ00";"   20287";"   11279";"    8791";"    6044";"    2747";"     217"
"8538";"A028725";"GM0275";"2020JJ00";"   20324";"   11312";"    8781";"    6012";"    2769";"     231"
"8539";"A028725";"GM0275";"2021JJ00";"   20389";"   11398";"    8917";"    5980";"    2937";"      74"
"8544";"A028725";"GM0340";"2016JJ00";"    7435";"    4740";"    2675";"    2079";"     596";"      20"
"8545";"A028725";"GM0340";"2017JJ00";"    7630";"    4855";"    2771";"    2156";"     615";"       4"
"8546";"A028725";"GM0340";"2018JJ00";"    7759";"    4999";"    2742";"    2168";"     574";"      18"
"8547";"A028725";"GM0340";"2019JJ00";"    7847";"    5089";"    2745";"    2171";"     574";"      13"
"8548";"A028725";"GM0340";"2020JJ00";"    7964";"    5181";"    2764";"    2191";"     573";"      19"
"8549";"A028725";"GM0340";"2021JJ00";"    8047";"    5250";"    2792";"    2190";"     602";"       5"
"8554";"A028725";"GM0597";"2016JJ00";"   20021";"   10714";"    9208";"    7979";"    1229";"      99"
"8555";"A028725";"GM0597";"2017JJ00";"   20132";"   10805";"    9212";"    7973";"    1239";"     115"
"8556";"A028725";"GM0597";"2018JJ00";"   20380";"   11142";"    9156";"    8119";"    1037";"      82"
"8557";"A028725";"GM0597";"2019JJ00";"   20393";"   11590";"    8782";"    7991";"     791";"      21"
"8558";"A028725";"GM0597";"2020JJ00";"   20461";"   11628";"    8812";"    8005";"     807";"      21"
"8559";"A028725";"GM0597";"2021JJ00";"   20735";"   11785";"    8936";"    8077";"     859";"      14"
"8564";"A028725";"GM0196";"2016JJ00";"    4608";"    2844";"    1761";"    1428";"     333";"       3"
"8565";"A028725";"GM0196";"2017JJ00";"    4627";"    2866";"    1756";"    1426";"     330";"       5"
"8566";"A028725";"GM0196";"2018JJ00";"";"";"";"";"";""
"8567";"A028725";"GM0196";"2019JJ00";"";"";"";"";"";""
"8568";"A028725";"GM0196";"2020JJ00";"";"";"";"";"";""
"8569";"A028725";"GM0196";"2021JJ00";"";"";"";"";"";""
"8574";"A028725";"GM1672";"2016JJ00";"";"";"";"";"";""
"8575";"A028725";"GM1672";"2017JJ00";"";"";"";"";"";""
"8576";"A028725";"GM1672";"2018JJ00";"";"";"";"";"";""
"8577";"A028725";"GM1672";"2019JJ00";"";"";"";"";"";""
"8578";"A028725";"GM1672";"2020JJ00";"";"";"";"";"";""
"8579";"A028725";"GM1672";"2021JJ00";"";"";"";"";"";""
"8584";"A028725";"GM1742";"2016JJ00";"   13799";"    9655";"    4050";"    3038";"    1012";"      94"
"8585";"A028725";"GM1742";"2017JJ00";"   13916";"    9660";"    4165";"    3045";"    1120";"      91"
"8586";"A028725";"GM1742";"2018JJ00";"   14114";"    9807";"    4246";"    3050";"    1196";"      61"
"8587";"A028725";"GM1742";"2019JJ00";"   14276";"    9945";"    4290";"    3090";"    1200";"      41"
"8588";"A028725";"GM1742";"2020JJ00";"   14297";"    9943";"    4322";"    3091";"    1231";"      32"
"8589";"A028725";"GM1742";"2021JJ00";"   14414";"   10025";"    4386";"    3103";"    1283";"       3"
"8594";"A028725";"GM0603";"2016JJ00";"   24373";"   11295";"   12813";"    8751";"    4062";"     265"
"8595";"A028725";"GM0603";"2017JJ00";"   24787";"   11676";"   12855";"    8773";"    4082";"     256"
"8596";"A028725";"GM0603";"2018JJ00";"   25077";"   12030";"   12899";"    8756";"    4143";"     148"
"8597";"A028725";"GM0603";"2019JJ00";"   25434";"   12601";"   12655";"    8850";"    3805";"     178"
"8598";"A028725";"GM0603";"2020JJ00";"   25713";"   12717";"   12935";"    8858";"    4077";"      61"
"8599";"A028725";"GM0603";"2021JJ00";"   25970";"   12831";"   13100";"    8732";"    4368";"      39"
"8604";"A028725";"GM1669";"2016JJ00";"    8974";"    6619";"    2249";"    1617";"     632";"     106"
"8605";"A028725";"GM1669";"2017JJ00";"    9017";"    6634";"    2277";"    1601";"     676";"     106"
"8606";"A028725";"GM1669";"2018JJ00";"    9063";"    6769";"    2184";"    1578";"     606";"     110"
"8607";"A028725";"GM1669";"2019JJ00";"    9104";"    6795";"    2296";"    1601";"     695";"      13"
"8608";"A028725";"GM1669";"2020JJ00";"    9128";"    6814";"    2303";"    1588";"     715";"      11"
"8609";"A028725";"GM1669";"2021JJ00";"    9196";"    6897";"    2289";"    1568";"     721";"      10"
"8614";"A028725";"GM0957";"2016JJ00";"   25812";"   13963";"   11806";"    8576";"    3230";"      43"
"8615";"A028725";"GM0957";"2017JJ00";"   26045";"   14142";"   11852";"    8576";"    3276";"      51"
"8616";"A028725";"GM0957";"2018JJ00";"   26142";"   14201";"   11883";"    8362";"    3521";"      58"
"8617";"A028725";"GM0957";"2019JJ00";"   26279";"   14588";"   11644";"    8259";"    3385";"      47"
"8618";"A028725";"GM0957";"2020JJ00";"   26432";"   14714";"   11616";"    8121";"    3495";"     102"
"8619";"A028725";"GM0957";"2021JJ00";"   26475";"   14840";"   11609";"    7996";"    3613";"      26"
"8624";"A028725";"GM0736";"2016JJ00";"   16842";"   11075";"    5690";"    4223";"    1467";"      77"
"8625";"A028725";"GM0736";"2017JJ00";"   16948";"   11021";"    5848";"    4177";"    1671";"      79"
"8626";"A028725";"GM0736";"2018JJ00";"   17372";"   11432";"    5854";"    4250";"    1604";"      86"
"8627";"A028725";"GM0736";"2019JJ00";"   17596";"   11743";"    5835";"    4311";"    1524";"      18"
"8628";"A028725";"GM0736";"2020JJ00";"   17783";"   11826";"    5941";"    4320";"    1621";"      16"
"8629";"A028725";"GM0736";"2021JJ00";"   17849";"   11893";"    5950";"    4332";"    1618";"       6"
"8634";"A028725";"GM1674";"2016JJ00";"   33331";"   20825";"   12290";"    9700";"    2590";"     216"
"8635";"A028725";"GM1674";"2017JJ00";"   33507";"   20859";"   12422";"    9709";"    2713";"     226"
"8636";"A028725";"GM1674";"2018JJ00";"   33745";"   20786";"   12705";"    9623";"    3082";"     254"
"8637";"A028725";"GM1674";"2019JJ00";"   33817";"   21430";"   12357";"    9629";"    2728";"      30"
"8638";"A028725";"GM1674";"2020JJ00";"   33950";"   21472";"   12442";"    9658";"    2784";"      36"
"8639";"A028725";"GM1674";"2021JJ00";"   34188";"   21649";"   12508";"    9619";"    2889";"      31"
"8644";"A028725";"GM0599";"2016JJ00";"  291854";"  102714";"  187232";"  133435";"   53797";"    1908"
"8645";"A028725";"GM0599";"2017JJ00";"  291877";"  103084";"  187339";"  133095";"   54244";"    1454"
"8646";"A028725";"GM0599";"2018JJ00";"  293578";"  103161";"  188487";"  133142";"   55345";"    1930"
"8647";"A028725";"GM0599";"2019JJ00";"  294678";"  106453";"  187002";"  134196";"   52806";"    1223"
"8648";"A028725";"GM0599";"2020JJ00";"  297713";"  106639";"  189809";"  134532";"   55277";"    1265"
"8649";"A028725";"GM0599";"2021JJ00";"  298684";"  106161";"  191751";"  133643";"   58108";"     772"
"8654";"A028725";"GM0277";"2016JJ00";"     609";"     533";"      76";"      44";"      32";"       0"
"8655";"A028725";"GM0277";"2017JJ00";"     615";"     534";"      81";"      46";"      35";"       0"
"8656";"A028725";"GM0277";"2018JJ00";"     634";"     544";"      74";"      44";"      30";"      16"
"8657";"A028725";"GM0277";"2019JJ00";"     658";"     574";"      79";"      46";"      33";"       5"
"8658";"A028725";"GM0277";"2020JJ00";"     671";"     594";"      73";"      46";"      27";"       4"
"8659";"A028725";"GM0277";"2021JJ00";"     672";"     601";"      71";"      44";"      27";"       0"
"8664";"A028725";"GM0840";"2016JJ00";"    9210";"    6089";"    3055";"    2662";"     393";"      66"
"8665";"A028725";"GM0840";"2017JJ00";"    9277";"    6135";"    3076";"    2691";"     385";"      66"
"8666";"A028725";"GM0840";"2018JJ00";"    9305";"    6110";"    3169";"    2778";"     391";"      26"
"8667";"A028725";"GM0840";"2019JJ00";"    9396";"    6227";"    3162";"    2765";"     397";"       7"
"8668";"A028725";"GM0840";"2020JJ00";"    9522";"    6282";"    3231";"    2802";"     429";"       9"
"8669";"A028725";"GM0840";"2021JJ00";"    9622";"    6395";"    3226";"    2794";"     432";"       1"
"8674";"A028725";"GM0441";"2016JJ00";"   19078";"   13116";"    5829";"    4351";"    1478";"     133"
"8675";"A028725";"GM0441";"2017JJ00";"   19311";"   13250";"    5923";"    4347";"    1576";"     138"
"8676";"A028725";"GM0441";"2018JJ00";"   19439";"   13383";"    5910";"    4371";"    1539";"     146"
"8677";"A028725";"GM0441";"2019JJ00";"   19579";"   13652";"    5770";"    4394";"    1376";"     157"
"8678";"A028725";"GM0441";"2020JJ00";"   19650";"   13721";"    5777";"    4393";"    1384";"     152"
"8679";"A028725";"GM0441";"2021JJ00";"   19819";"   13852";"    5941";"    4396";"    1545";"      26"
"8684";"A028725";"GM0458";"2016JJ00";"";"";"";"";"";""
"8685";"A028725";"GM0458";"2017JJ00";"";"";"";"";"";""
"8686";"A028725";"GM0458";"2018JJ00";"";"";"";"";"";""
"8687";"A028725";"GM0458";"2019JJ00";"";"";"";"";"";""
"8688";"A028725";"GM0458";"2020JJ00";"";"";"";"";"";""
"8689";"A028725";"GM0458";"2021JJ00";"";"";"";"";"";""
"8694";"A028725";"GM0279";"2016JJ00";"    3605";"    2585";"    1018";"     626";"     392";"       2"
"8695";"A028725";"GM0279";"2017JJ00";"    3679";"    2620";"    1054";"     642";"     412";"       5"
"8696";"A028725";"GM0279";"2018JJ00";"    3730";"    2718";"     966";"     632";"     334";"      46"
"8697";"A028725";"GM0279";"2019JJ00";"    3820";"    2815";"     992";"     660";"     332";"      13"
"8698";"A028725";"GM0279";"2020JJ00";"    3858";"    2817";"    1037";"     685";"     352";"       4"
"8699";"A028725";"GM0279";"2021JJ00";"    3966";"    2882";"    1081";"     703";"     378";"       3"
"8704";"A028725";"GM0606";"2016JJ00";"   34472";"   16929";"   17517";"   12195";"    5322";"      26"
"8705";"A028725";"GM0606";"2017JJ00";"   34634";"   16943";"   17672";"   12097";"    5575";"      19"
"8706";"A028725";"GM0606";"2018JJ00";"   34770";"   17092";"   17635";"   11739";"    5896";"      43"
"8707";"A028725";"GM0606";"2019JJ00";"   34669";"   17609";"   16987";"   11468";"    5519";"      73"
"8708";"A028725";"GM0606";"2020JJ00";"   34934";"   17756";"   17088";"   11328";"    5760";"      90"
"8709";"A028725";"GM0606";"2021JJ00";"   35242";"   17835";"   17366";"   11317";"    6049";"      41"
"8714";"A028725";"GM0088";"2016JJ00";"     438";"     234";"     202";"     138";"      64";"       2"
"8715";"A028725";"GM0088";"2017JJ00";"     441";"     238";"     202";"     134";"      68";"       1"
"8716";"A028725";"GM0088";"2018JJ00";"     440";"     244";"     193";"     131";"      62";"       3"
"8717";"A028725";"GM0088";"2019JJ00";"     448";"     251";"     194";"     138";"      56";"       3"
"8718";"A028725";"GM0088";"2020JJ00";"     448";"     251";"     194";"     139";"      55";"       3"
"8719";"A028725";"GM0088";"2021JJ00";"     450";"     252";"     196";"     141";"      55";"       2"
"8724";"A028725";"GM0844";"2016JJ00";"    9605";"    6445";"    3082";"    2419";"     663";"      78"
"8725";"A028725";"GM0844";"2017JJ00";"";"";"";"";"";""
"8726";"A028725";"GM0844";"2018JJ00";"";"";"";"";"";""
"8727";"A028725";"GM0844";"2019JJ00";"";"";"";"";"";""
"8728";"A028725";"GM0844";"2020JJ00";"";"";"";"";"";""
"8729";"A028725";"GM0844";"2021JJ00";"";"";"";"";"";""
"8734";"A028725";"GM0962";"2016JJ00";"    5552";"    4019";"    1531";"     977";"     554";"       2"
"8735";"A028725";"GM0962";"2017JJ00";"    5599";"    4060";"    1538";"     978";"     560";"       1"
"8736";"A028725";"GM0962";"2018JJ00";"    5592";"    4212";"    1372";"     946";"     426";"       8"
"8737";"A028725";"GM0962";"2019JJ00";"";"";"";"";"";""
"8738";"A028725";"GM0962";"2020JJ00";"";"";"";"";"";""
"8739";"A028725";"GM0962";"2021JJ00";"";"";"";"";"";""
"8744";"A028725";"GM0608";"2016JJ00";"";"";"";"";"";""
"8745";"A028725";"GM0608";"2017JJ00";"";"";"";"";"";""
"8746";"A028725";"GM0608";"2018JJ00";"";"";"";"";"";""
"8747";"A028725";"GM0608";"2019JJ00";"";"";"";"";"";""
"8748";"A028725";"GM0608";"2020JJ00";"";"";"";"";"";""
"8749";"A028725";"GM0608";"2021JJ00";"";"";"";"";"";""
"8754";"A028725";"GM1676";"2016JJ00";"   14640";"    9659";"    4962";"    4034";"     928";"      19"
"8755";"A028725";"GM1676";"2017JJ00";"   14744";"    9684";"    5036";"    4068";"     968";"      24"
"8756";"A028725";"GM1676";"2018JJ00";"   14789";"    9828";"    4934";"    4024";"     910";"      27"
"8757";"A028725";"GM1676";"2019JJ00";"   14862";"   10046";"    4787";"    4002";"     785";"      29"
"8758";"A028725";"GM1676";"2020JJ00";"   14980";"   10142";"    4803";"    3986";"     817";"      35"
"8759";"A028725";"GM1676";"2021JJ00";"   15265";"   10411";"    4845";"    3986";"     859";"       9"
"8764";"A028725";"GM0965";"2016JJ00";"    4779";"    2970";"    1804";"    1211";"     593";"       5"
"8765";"A028725";"GM0965";"2017JJ00";"    4725";"    2969";"    1755";"    1182";"     573";"       1"
"8766";"A028725";"GM0965";"2018JJ00";"    4756";"    3106";"    1646";"    1202";"     444";"       4"
"8767";"A028725";"GM0965";"2019JJ00";"    4809";"    3165";"    1623";"    1174";"     449";"      21"
"8768";"A028725";"GM0965";"2020JJ00";"    4836";"    3151";"    1666";"    1195";"     471";"      19"
"8769";"A028725";"GM0965";"2021JJ00";"    4827";"    3150";"    1666";"     164";"    1502";"      11"
"8774";"A028725";"GM1702";"2016JJ00";"    4496";"    3465";"    1014";"     739";"     275";"      17"
"8775";"A028725";"GM1702";"2017JJ00";"    4582";"    3477";"    1051";"     730";"     321";"      54"
"8776";"A028725";"GM1702";"2018JJ00";"    4591";"    3481";"    1051";"     726";"     325";"      59"
"8777";"A028725";"GM1702";"2019JJ00";"    4607";"    3534";"    1072";"     723";"     349";"       1"
"8778";"A028725";"GM1702";"2020JJ00";"    4655";"    3558";"    1092";"     726";"     366";"       5"
"8779";"A028725";"GM1702";"2021JJ00";"    4692";"    3587";"    1105";"     726";"     379";"       0"
"8784";"A028725";"GM0845";"2016JJ00";"   11200";"    8458";"    2709";"    1884";"     825";"      33"
"8785";"A028725";"GM0845";"2017JJ00";"   11214";"    8457";"    2725";"    1891";"     834";"      32"
"8786";"A028725";"GM0845";"2018JJ00";"   11368";"    8717";"    2625";"    1918";"     707";"      26"
"8787";"A028725";"GM0845";"2019JJ00";"   11542";"    8790";"    2746";"    1926";"     820";"       6"
"8788";"A028725";"GM0845";"2020JJ00";"   11647";"    8863";"    2777";"    1930";"     847";"       7"
"8789";"A028725";"GM0845";"2021JJ00";"   11741";"    8936";"    2801";"    1928";"     873";"       4"
"8794";"A028725";"GM0846";"2016JJ00";"    7155";"    5189";"    1950";"    1339";"     611";"      16"
"8795";"A028725";"GM0846";"2017JJ00";"";"";"";"";"";""
