"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1";"Bevolkingsdichtheid_2";"LevendGeborenKinderen_3";"LevendGeborenKinderenRelatief_4";"Overledenen_5";"OverledenenRelatief_6";"Geboorteoverschot_7";"TotaalVestiging_8";"TotaalVestigingRelatief_9";"Immigratie_10";"UitAndereGemeente_11";"TotaalVertrekInclusiefCorrecties_12";"TotaalVertrekInclusiefCoRelatief_13";"EmigratieInclusiefAdministratieveC_14";"SaldoAdministratieveCorrecties_15";"NaarAndereGemeente_16";"VestigingsoverschotInclusiefCorrecties_17";"TotaleGroei_18";"TotaleGroeiRelatief_19";"BevolkingOp31December_20"
"23969";"T001038";"GM0666";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23970";"T001038";"GM0666";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23971";"T001038";"GM0666";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23972";"T001038";"GM0666";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24029";"T001038";"GM0519";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24030";"T001038";"GM0519";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24031";"T001038";"GM0519";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24032";"T001038";"GM0519";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24033";"T001038";"GM0519";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24090";"T001038";"GM0910";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24091";"T001038";"GM0910";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24092";"T001038";"GM0910";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24093";"T001038";"GM0910";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24094";"T001038";"GM0910";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24151";"T001038";"GM0016";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24152";"T001038";"GM0016";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24153";"T001038";"GM0016";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24154";"T001038";"GM0016";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24155";"T001038";"GM0016";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24212";"T001038";"GM1067";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24213";"T001038";"GM1067";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24214";"T001038";"GM1067";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24215";"T001038";"GM1067";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24216";"T001038";"GM1067";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24273";"T001038";"GM0667";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24274";"T001038";"GM0667";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24275";"T001038";"GM0667";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24276";"T001038";"GM0667";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24277";"T001038";"GM0667";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24334";"T001038";"GM0240";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24335";"T001038";"GM0240";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24336";"T001038";"GM0240";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24337";"T001038";"GM0240";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24338";"T001038";"GM0240";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24395";"T001038";"GM0241";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24396";"T001038";"GM0241";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24397";"T001038";"GM0241";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24398";"T001038";"GM0241";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24399";"T001038";"GM0241";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24456";"T001038";"GM0014";"2016JJ00";"  200952";"    2549";"    1991";"     9.9";"    1319";"     6.6";"     672";"   20522";"   102.0";"    5812";"   14710";"   20533";"   102.0";"    4632";"   -1090";"   15901";"     -11";"     651";"     3.2";"  201603"
"24457";"T001038";"GM0014";"2017JJ00";"  202636";"    2125";"    1944";"     9.6";"    1397";"     6.9";"     547";"   20304";"   100.2";"    5959";"   14345";"   20667";"   101.9";"    4782";"   -1102";"   15885";"    -363";"     174";"     0.9";"  202810"
"24458";"T001038";"GM0014";"2018JJ00";"  202810";"    2137";"    1812";"     8.9";"    1345";"     6.6";"     467";"   20114";"    98.9";"    6579";"   13535";"   19577";"    96.3";"    4511";"    -653";"   15066";"     537";"    1009";"     5.0";"  203819"
"24459";"T001038";"GM0014";"2019JJ00";"  231299";"    1246";"    2036";"     8.8";"    1706";"     7.4";"     330";"   20900";"    90.1";"    7355";"   13545";"   19642";"    84.6";"    5122";"    -829";"   14520";"    1258";"    1575";"     6.8";"  232874"
"24460";"T001038";"GM0014";"2020JJ00";"  232874";"    1255";"    2078";"     8.9";"    1805";"     7.7";"     273";"   19791";"    84.9";"    6050";"   13741";"   19656";"    84.3";"    5413";"    -899";"   14243";"     135";"     399";"     1.7";"  233273"
"24517";"T001038";"GM0911";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24518";"T001038";"GM0911";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24519";"T001038";"GM0911";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24520";"T001038";"GM0911";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24521";"T001038";"GM0911";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24578";"T001038";"GM0520";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24579";"T001038";"GM0520";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24580";"T001038";"GM0520";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24581";"T001038";"GM0520";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24582";"T001038";"GM0520";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24639";"T001038";"GM0391";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24640";"T001038";"GM0391";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24641";"T001038";"GM0391";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24642";"T001038";"GM0391";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24643";"T001038";"GM0391";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24700";"T001038";"GM0015";"2016JJ00";"   12155";"     140";"     108";"     8.9";"      90";"     7.4";"      18";"     555";"    45.6";"      26";"     529";"     562";"    46.2";"      17";"       1";"     545";"      -7";"      11";"     0.9";"   12166"
"24701";"T001038";"GM0015";"2017JJ00";"   12166";"     140";"     122";"    10.0";"      98";"     8.1";"      24";"     555";"    45.7";"      18";"     537";"     602";"    49.5";"      14";"       2";"     588";"     -47";"     -23";"    -1.9";"   12143"
"24702";"T001038";"GM0015";"2018JJ00";"   12143";"     140";"     112";"     9.2";"     105";"     8.6";"       7";"     590";"    48.5";"      28";"     562";"     566";"    46.5";"      17";"       3";"     549";"      24";"      48";"     4.0";"   12191"
"24703";"T001038";"GM0015";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24704";"T001038";"GM0015";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24761";"T001038";"GM0912";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24762";"T001038";"GM0912";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24763";"T001038";"GM0912";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24764";"T001038";"GM0912";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24765";"T001038";"GM0912";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24822";"T001038";"GM0913";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24823";"T001038";"GM0913";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24824";"T001038";"GM0913";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24825";"T001038";"GM0913";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24826";"T001038";"GM0913";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24883";"T001038";"GM1729";"2016JJ00";"   14508";"     198";"     114";"     7.9";"     178";"    12.3";"     -64";"    1050";"    72.8";"     237";"     813";"    1158";"    80.3";"      70";"      -5";"    1088";"    -108";"    -171";"   -11.8";"   14337"
"24884";"T001038";"GM1729";"2017JJ00";"   14337";"     196";"     107";"     7.5";"     187";"    13.1";"     -80";"     654";"    45.8";"      88";"     566";"     707";"    49.6";"      61";"      -9";"     646";"     -53";"    -141";"    -9.8";"   14196"
"24885";"T001038";"GM1729";"2018JJ00";"   14196";"     194";"      96";"     6.8";"     183";"    12.9";"     -87";"     766";"    53.9";"      76";"     690";"     627";"    44.1";"      65";"      -8";"     562";"     139";"      50";"     3.5";"   14246"
"24886";"T001038";"GM1729";"2019JJ00";"   14246";"     195";"     106";"     7.5";"     160";"    11.3";"     -54";"     648";"    45.6";"      67";"     581";"     668";"    47.0";"      80";"     -16";"     588";"     -20";"     -75";"    -5.3";"   14171"
"24887";"T001038";"GM1729";"2020JJ00";"   14171";"     194";"     102";"     7.2";"     213";"    15.0";"    -111";"     723";"    51.0";"      86";"     637";"     577";"    40.7";"      48";"     -12";"     529";"     146";"      35";"     2.5";"   14206"
"24944";"T001038";"GM0242";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24945";"T001038";"GM0242";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24946";"T001038";"GM0242";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24947";"T001038";"GM0242";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24948";"T001038";"GM0242";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25005";"T001038";"GM0158";"2016JJ00";"   24332";"     232";"     184";"     7.6";"     279";"    11.5";"     -95";"     832";"    34.2";"      71";"     761";"     798";"    32.8";"      54";"      14";"     744";"      34";"     -60";"    -2.5";"   24272"
"25006";"T001038";"GM0158";"2017JJ00";"   24272";"     232";"     198";"     8.2";"     238";"     9.8";"     -40";"     868";"    35.7";"      54";"     814";"     810";"    33.4";"      34";"       7";"     776";"      58";"      19";"     0.8";"   24291"
"25007";"T001038";"GM0158";"2018JJ00";"   24291";"     232";"     185";"     7.6";"     231";"     9.5";"     -46";"     839";"    34.5";"      74";"     765";"     806";"    33.2";"      59";"       2";"     747";"      33";"     -14";"    -0.6";"   24277"
"25008";"T001038";"GM0158";"2019JJ00";"   24277";"     232";"     187";"     7.7";"     243";"    10.0";"     -56";"     813";"    33.5";"      85";"     728";"     723";"    29.8";"      33";"       8";"     690";"      90";"      34";"     1.4";"   24311"
"25009";"T001038";"GM0158";"2020JJ00";"   24311";"     232";"     201";"     8.3";"     285";"    11.7";"     -84";"     835";"    34.4";"      55";"     780";"     832";"    34.3";"      35";"       5";"     797";"       3";"     -82";"    -3.4";"   24229"
"25066";"T001038";"GM1068";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25067";"T001038";"GM1068";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25068";"T001038";"GM1068";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25069";"T001038";"GM1068";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25070";"T001038";"GM1068";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25127";"T001038";"GM0788";"2016JJ00";"   13570";"     235";"      88";"     6.4";"     109";"     7.9";"     -21";"    1075";"    78.2";"     122";"     953";"     710";"    51.7";"      77";"      -5";"     633";"     365";"     342";"    25.2";"   13912"
"25128";"T001038";"GM0788";"2017JJ00";"   13912";"     241";"     111";"     7.9";"     118";"     8.4";"      -7";"     972";"    69.4";"     112";"     860";"     771";"    55.0";"     110";"      -6";"     661";"     201";"     191";"    13.7";"   14103"
"25129";"T001038";"GM0788";"2018JJ00";"   14103";"     244";"     121";"     8.6";"     132";"     9.3";"     -11";"     778";"    55.0";"      86";"     692";"     676";"    47.8";"      39";"      -5";"     637";"     102";"      92";"     6.5";"   14195"
"25130";"T001038";"GM0788";"2019JJ00";"   14195";"     246";"     109";"     7.6";"     127";"     8.9";"     -18";"     817";"    57.2";"      73";"     744";"     625";"    43.8";"      64";"      -2";"     561";"     192";"     175";"    12.3";"   14370"
"25131";"T001038";"GM0788";"2020JJ00";"   14370";"     249";"     131";"     9.1";"     143";"    10.0";"     -12";"     679";"    47.3";"      50";"     629";"     714";"    49.8";"      28";"      -1";"     686";"     -35";"     -52";"    -3.6";"   14318"
"25188";"T001038";"GM0392";"2016JJ00";"  158140";"    5421";"    1823";"    11.5";"    1473";"     9.3";"     350";"   10729";"    67.6";"    2118";"    8611";"    9980";"    62.9";"    1434";"    -142";"    8546";"     749";"    1089";"     6.9";"  159229"
"25189";"T001038";"GM0392";"2017JJ00";"  159229";"    5459";"    1835";"    11.5";"    1475";"     9.2";"     360";"   10596";"    66.4";"    2028";"    8568";"   10472";"    65.7";"    1578";"    -249";"    8894";"     124";"     480";"     3.0";"  159709"
"25190";"T001038";"GM0392";"2018JJ00";"  159709";"    5475";"    1833";"    11.4";"    1482";"     9.2";"     351";"   10782";"    67.2";"    2263";"    8519";"    9573";"    59.6";"    1462";"    -100";"    8111";"    1209";"    1556";"     9.7";"  161265"
"25191";"T001038";"GM0392";"2019JJ00";"  161265";"    5528";"    1900";"    11.7";"    1406";"     8.7";"     494";"   11491";"    70.9";"    2665";"    8826";"   10343";"    63.8";"    1558";"    -207";"    8785";"    1148";"    1637";"    10.2";"  162902"
"25192";"T001038";"GM0392";"2020JJ00";"  162902";"    5585";"    1834";"    11.3";"    1511";"     9.3";"     323";"   10741";"    66.0";"    2125";"    8616";"   11412";"    70.1";"    1513";"    -203";"    9899";"    -671";"    -359";"    -2.2";"  162543"
"25249";"T001038";"GM0393";"2016JJ00";"    5578";"     290";"      47";"     8.4";"      38";"     6.8";"       9";"     450";"    80.0";"      27";"     423";"     372";"    66.2";"      30";"     -11";"     342";"      78";"      87";"    15.6";"    5665"
"25250";"T001038";"GM0393";"2017JJ00";"    5665";"     295";"      56";"     9.7";"      27";"     4.7";"      29";"     536";"    93.0";"      30";"     506";"     362";"    62.8";"      21";"      -4";"     341";"     174";"     202";"    35.7";"    5867"
"25251";"T001038";"GM0393";"2018JJ00";"    5867";"     305";"      66";"    11.0";"      24";"     4.0";"      42";"     628";"   104.4";"     144";"     484";"     369";"    61.3";"      31";"      -1";"     338";"     259";"     300";"    51.1";"    6167"
"25252";"T001038";"GM0393";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25253";"T001038";"GM0393";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25310";"T001038";"GM0394";"2016JJ00";"  144518";"     811";"    1317";"     9.1";"     965";"     6.6";"     352";"    9082";"    62.5";"    2504";"    6578";"    7951";"    54.7";"    1195";"    -248";"    6756";"    1131";"    1485";"    10.3";"  146003"
"25311";"T001038";"GM0394";"2017JJ00";"  146003";"     819";"    1330";"     9.1";"     926";"     6.3";"     404";"    8912";"    60.8";"    2244";"    6668";"    8028";"    54.7";"    1191";"    -198";"    6837";"     884";"    1279";"     8.8";"  147282"
"25312";"T001038";"GM0394";"2018JJ00";"  147282";"     826";"    1273";"     8.6";"    1009";"     6.8";"     264";"    8995";"    60.9";"    2756";"    6239";"    8471";"    57.4";"    1250";"    -268";"    7221";"     524";"     786";"     5.3";"  148068"
"25313";"T001038";"GM0394";"2019JJ00";"  154235";"     781";"    1397";"     9.0";"    1034";"     6.7";"     363";"   10395";"    67.0";"    3474";"    6921";"    8993";"    58.0";"    1261";"    -212";"    7732";"    1402";"    1767";"    11.5";"  156002"
"25314";"T001038";"GM0394";"2020JJ00";"  156002";"     790";"    1513";"     9.6";"    1128";"     7.2";"     385";"   10205";"    65.0";"    2365";"    7840";"    8799";"    56.1";"    1392";"    -375";"    7407";"    1406";"    1787";"    11.5";"  157789"
"25371";"T001038";"GM0521";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25372";"T001038";"GM0521";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25373";"T001038";"GM0521";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25374";"T001038";"GM0521";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25375";"T001038";"GM0521";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25432";"T001038";"GM0914";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25433";"T001038";"GM0914";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25434";"T001038";"GM0914";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25435";"T001038";"GM0914";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25436";"T001038";"GM0914";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25493";"T001038";"GM0522";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25494";"T001038";"GM0522";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25495";"T001038";"GM0522";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25496";"T001038";"GM0522";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25497";"T001038";"GM0522";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25554";"T001038";"GM1655";"2016JJ00";"   29531";"     396";"     292";"     9.9";"     307";"    10.4";"     -15";"    1425";"    48.2";"     164";"    1261";"    1360";"    46.0";"     140";"      -8";"    1220";"      65";"      48";"     1.6";"   29579"
"25555";"T001038";"GM1655";"2017JJ00";"   29579";"     397";"     253";"     8.5";"     290";"     9.8";"     -37";"    1726";"    58.0";"     282";"    1444";"    1379";"    46.4";"     151";"     -11";"    1228";"     347";"     309";"    10.4";"   29888"
"25556";"T001038";"GM1655";"2018JJ00";"   29888";"     401";"     254";"     8.5";"     311";"    10.4";"     -57";"    1788";"    59.5";"     384";"    1404";"    1424";"    47.4";"     250";"    -105";"    1174";"     364";"     306";"    10.2";"   30194"
"25557";"T001038";"GM1655";"2019JJ00";"   30194";"     405";"     242";"     8.0";"     300";"     9.9";"     -58";"    1676";"    55.4";"     249";"    1427";"    1526";"    50.5";"     297";"    -160";"    1229";"     150";"      90";"     3.0";"   30284"
"25558";"T001038";"GM1655";"2020JJ00";"   30284";"     407";"     255";"     8.4";"     348";"    11.5";"     -93";"    1603";"    52.8";"     228";"    1375";"    1360";"    44.8";"     168";"     -47";"    1192";"     243";"     146";"     4.8";"   30430"
"25615";"T001038";"GM0789";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25616";"T001038";"GM0789";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25617";"T001038";"GM0789";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25618";"T001038";"GM0789";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25619";"T001038";"GM0789";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
